Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Tomas Ward,Validation Of Polymer Sensors To Measure The Mechanics Of Ventilation Using Body Plethysmography,"Mary M Tuohy, Shirley Coyle, Tomas Ward, Thomas Kelly, Jim Egan",D107. ADVANCES IN THE CLINICAL ASSESSMENT OF LUNG FUNCTION A6300-A6300,0,2011
Tomas Ward,Functional near infrared spectroscopy (fNIRS) synthetic data generation,"Darren J Leamy, Tomas Ward, Kevin Sweeney",2011 Annual International Conference of the IEEE Engineering in Medicine and …,10,2011
Tomas Ward,A Review of the State of the Art in Artifact Removal Technologies as used in an Assisted Living Domain,"Kevin Sweeney, D Kelly, Tomas Ward, Sean F Mcloone",IET Digital Library,1,2011
Tomas Ward,A Potential Tool for the Design and Analysis of Patient-Robot Interaction Strategies,"Aodhan Coffey, Tomas Ward, Richard H Middleton",,0,2011
Tomas Ward,EEG-fNIRS fusion for Practical Brain Computer Interfaces,Tomas Ward,,0,2011
Tomas Ward,Towards intelligent user interfaces: anticipating actions in computer games,"Hendrik Koesling, Alan Kenny, Andrea Finke, Helge Ritter, Seamus Mcloone, Tomas Ward",Proceedings of the 1st Conference on Novel Gaze-Controlled Applications 1-8,9,2011
Tomas Ward,Measuring perceptual centers using the phase correction response,"Rudi Villing, Bruno H Repp, Tomas Ward, Joseph Timoney",Attention Perception & Psychophysics 73 (5) 1614-1629,19,2011
Tomas Ward,Combining fNIRS and EEG to improve motor cortex activity classification during an imagined movement-based task,"Darren J Leamy, Ronan Collins, Tomas Ward",International Conference on Foundations of Augmented Cognition 177-185,32,2011
Tomas Ward,A methodology for validating artifact removal techniques for fNIRS,"Kevin Sweeney, Hasan Ayaz, Tomas Ward, Meltem Izzetoglu, Seán McLoone, Banu Onaral",2011 Annual International Conference of the IEEE Engineering in Medicine and …,16,2011
Tomas Ward,Web-based sensor streaming wearable for respiratory monitoring applications.,"Carlos Rovira-Borras, Shirley Coyle, Brian Corcoran, Tomas Ward, Aaron Mccoy, Florin Stroiescu, Kieran Daly, Dermot Diamond",IEEE,0,2011
Tomas Ward,A simple bio-signals quality measure for in-home monitoring,"Kevin Sweeney, Sean F Mcloone, Tomas Ward",,10,2010
Tomas Ward,Textile sensors for personalized feedback,"Shirley Coyle, Edmond Mitchell, Tomas Ward, Gregory May, Noel O’Connor, Dermot Diamond",,8,2010
Tomas Ward,How mindsets affect visual processing: Action control and anticipation in computer games,"Hendrik Koesling, Alan Kenny, Seamus Mcloone, Tomas Ward",5th Scandinavian Workshop on Applied Eye Tracking SWAET 2010,0,2010
Tomas Ward,A preliminary investigation into the use of machine vision techniques for automating facial paralysis rehabilitation therapy,"Jane Reilly Delannoy, Tomas Ward",IET Digital Library,14,2010
Tomas Ward,Using Gaussian Process Models for Near-Infrared Spectroscopy Data Interpolation,"Darren J Leamy, Tomas Ward, Jus Kocijan",,2,2010
Tomas Ward,A Preliminary Investigation into the use of Machine Vision Techniques for Automating Facial Paralysis Rehabilitation Therapy,"Jane Reilly Delannoy, Tomas Ward",,0,2010
Tomas Ward,Breathing feedback system with wearable textile sensors,"Edmond Mitchell, Shirley Coyle, Noel O’Connor, Dermot Diamond, Tomas Ward",2010 International Conference on Body Sensor Networks 56-61,42,2010
Tomas Ward,Intelligent artifact classification for ambulatory physiological signals,"Kevin Sweeney, Darren J Leamy, Tomas Ward, Seán McLoone",2010 Annual International Conference of the IEEE Engineering in Medicine and …,16,2010
Tomas Ward,A novel co-locational and concurrent fNIRS/EEG measurement system: Design and initial results,"Darren J Leamy, Tomas Ward",2010 Annual International Conference of the IEEE Engineering in Medicine and …,14,2010
Tomas Ward,Optimizing consistency by maximizing bandwidth usage in distributed interactive applications,"Damien Marshall, Séamus McLoone, Tomas Ward",ACM Transactions on Multimedia Computing Communications and Applications …,8,2010
Tomas Ward,Exploring an information framework for consistency maintenance in distributed interactive applications,"Xin Zhang, Tomas Ward, Séamus McLoone",2009 13th IEEE/ACM International Symposium on Distributed Simulation and …,6,2009
Tomas Ward,Wearable sensors and feedback system to improve breathing technique,"Shirley Coyle, Edmond Mitchell, Tomas Ward, Noel O’Connor, Dermot Diamond",,1,2009
Tomas Ward,Controlling entity state updates to maintain remote consistency within a distributed interactive application,"Alan Kenny, Séamus McLoone, Tomas Ward",ACM Transactions on Internet Technology (TOIT) 9 (4) 1-25,7,2009
Tomas Ward,Triple wavelength LED driver for optical brain–computer interfaces,"Cj Soraghan, Charles Markham, F Matthews, Tomas Ward",Electronics letters 45 (8) 392-394,7,2009
Tomas Ward,Article 15 (25 pages)-Controlling Entity State Updates to Maintain Remote Consistency within a Distributed Interactive Application,"Alan Kenny, Seamus McLoone, Tomas Ward",ACM Transactions on Internet Technology 9 (4),0,2009
Tomas Ward,Overview of optical BCI research at NUI Maynooth,"C Soraghan, M Charles, F Matthews, Tomas Ward",NUIM,0,2009
