Research name,Publication Title,Author List,Conf/Journal Details,Citation count,Year
Alan F. Smeaton,"Advances in Visual Informatics: 4th International Visual Informatics Conference, IVIC 2015, Bangi, Malaysia, November 17-19, 2015, Proceedings","Halimah Badioze Zaman, Peter Robinson, Alan F. Smeaton, Timothy K Shih, Sergio Velastin, Azizah Jaafar, And Nazlena Mohamad Ali",Springer,6,2015
Alan F. Smeaton,Behavioral periodicity detection from 24h waveform wrist accelerometry,"Matthew P Buman, Feiyan Hu, Eamonn Newman, Alan F. Smeaton, Dana R Epstein",International Conference on Ambulatory Monitoring of Physical Activity and …,0,2015
Alan F. Smeaton,Improving the classification of quantified self activities and behaviour using a fisher kernel,"Peng Wang, Lifeng Sun, Shiqiang Yang, Alan F. Smeaton",Adjunct Proceedings of the 2015 ACM International Joint Conference on …,3,2015
Alan F. Smeaton,EEG-based saliency maps,"Eva Mohedano, Graham Healy, Kevin McGuinness, Xavier Giró Nieto, Noel O’Connor, Alan F. Smeaton",IEEE 2015 Conference on Computer Vision and Pattern Recognition Boston …,0,2015
Alan F. Smeaton,Improving object segmentation by using EEG signals and rapid serial visual presentation,"Eva Mohedano, Graham Healy, Kevin McGuinness, Xavier Giró Nieto, Noel O’Connor, Alan F. Smeaton",Multimedia Tools and Applications 74 (22) 10137-10159,5,2015
Alan F. Smeaton,Web-Based Physical Activity Interventions for Older Adults: A Review,"Hazwani Mohd Mohadis, Nazlena Mohamad Ali, Suzana Shahar, Alan F. Smeaton",Proceedings of the 4th International Visual Informatics Conference IVIC …,2,2015
Alan F. Smeaton,Exploring boundaries to the benefits of lifelogging for identity maintenance for people with dementia,"Paulina Piasek, Kate Irving, Alan F. Smeaton",International Journal of Mobile Human Computer Interaction (IJMHCI) 7 (4) 76-90,3,2015
Alan F. Smeaton,Student Data: Data is Knowledge: Putting the Knowledge Back in the Students' Hands,"Owen Corrigan, Mark Glynn, Aisling Mckenna, Alan F. Smeaton, Sinead Smyth",European Conference on e-Learning 165,7,2015
Alan F. Smeaton,Using periodicity intensity to detect long term behaviour change,"Feiyan Hu, Alan F. Smeaton, Eamonn Newman, Matthew P Buman",Adjunct Proceedings of the 2015 ACM International Joint Conference on …,4,2015
Alan F. Smeaton,Multimodal validation of facial expression detection software for real-time monitoring of affect in patients with suicidal intent,"Francesco Amico, Graham Healy, Mahnaz Arvenah, Damien Kearney, Eva Mohedano, Darren Roddy, John Yek, Alan F. Smeaton, Justin Brophy",9th Neuroscience Ireland Conference Dublin Ireland.,4,2015
Alan F. Smeaton,Cultural heritage: from preservation to access to promotion to where ? (Invited Keynote Presentation),Alan F. Smeaton,13th Annual Digital Research in Arts and Humanaities Conference DRHA 2015,0,2015
Alan F. Smeaton,Ageing in place: a multi-sensor system for home-based enablement of people with dementia,"Louise Hopper, Rachael Joyce, Eamonn Newman, Alan F. Smeaton, Kate Irving",Alzheimer Association International Conference 2015 Washington DC USA.,1,2015
Alan F. Smeaton,Recommending Video Content for Use in Group-Based Reminiscence Therapy,"Adam Bermingham, Niamh Caprani, Ronan Collins, Cathal Gurrin, Kate Irving, Julia O’Rourke, Alan F. Smeaton, Yang Yang",Health Monitoring and Personalized Feedback using Multimedia Data 215,3,2015
Alan F. Smeaton,Remote monitoring of our environment: A data fusion problem (Invited Keynote),Alan F. Smeaton,International Workshop on Environmental Multimedia Retrieval (EMR) 2014 …,0,2014
Alan F. Smeaton,Lifelogs and autonomy,"Tim Jacquemard, Alan F. Smeaton, Bert Gordijn",Ethicomp 2014 25-27 June 2014 Paris France.,0,2014
Alan F. Smeaton,Lifelogging: Personal Big Data,"Cathal Gurrin, Alan F. Smeaton, Aiden Doherty",Foundations and Trends in Information Retrieval 8 (1) 1-125,352,2014
Alan F. Smeaton,Lifelogging and EEG: utilising neural signals for sorting lifelog image data,"Graham Healy, Cathal Gurrin, Alan F. Smeaton",In: 2014 Quantified Self Europe Conference Amsterdam Netherlands.,3,2014
Alan F. Smeaton,"TRECVID 2013--An overview of the goals, tasks, data, evaluation mechanisms, and metrics","Paul Over, Jonathan Fiscus, Gregory A Sanders, David Joy, Martial Michel, George Awad, Alan F. Smeaton, Wessel Kraaij, Georges Quénot",TRECVID Publications Home,685,2014
Alan F. Smeaton,From Smart Cities to Smart Neighborhoods: Detecting Local Events from Social Media,"Yang Li, Alan F. Smeaton",Proceedings of the Information Access in Smart Cities Workshop (i-ASC 2014 …,3,2014
Alan F. Smeaton,Neural and cognitive correlates of human decision-making in domestic energy usage,"Michael Keane, Alan F. Smeaton, Lorraine Boran, Graham Healy, Miriam Kennedy, Yang Yang, Cathal Gurrin",CIBSE ASHRAE Technical Symposium 3 & 4 April 2014 Dublin Institute of …,0,2014
Alan F. Smeaton,Audio-Visual Classification Video Browser,"David Scott, Zhenxing Zhang, Rami Albatal, Kevin McGuinness, Esra Acar, Frank Hopfgartner, Cathal Gurrin, Noel O’Connor, Alan F. Smeaton",MultiMedia Modeling (MMM) 398-401,6,2014
Alan F. Smeaton,TREC video retrieval evaluation TRECVID 2014,"Paul Over, Alan F. Smeaton, George Awad, Wessel Kraaij, A Ellis, D Dimmick, Georges Quénot, Jonathan Fiscus, S Strassel, M Shah, David Joy, X Li, C Place, Gregory A Sanders, T Laprarie, Martial Michel",National Institute of Standards and Technology (NIST),0,2014
Alan F. Smeaton,Information Retrieval Technology,"Nazlena Mohamad Ali, Shahrul Azman Mohd Noah, Alan F. Smeaton, Peter Bruza, Zainab Abu Bakar, Nursuriati Jamil, Tengku Mohd Sembok, Azizah Jaafar",Springer,11,2014
Alan F. Smeaton,Information Retrieval Technology,"Nazlena Mohamad Ali, Shahrul Azman Mohd Noah, Alan F. Smeaton, Peter Bruza, Zainab Abu Bakar, Nursuriati Jamil, Tengku Mohd Sembok, Azizah Jaafar",Springer,10,2014
Alan F. Smeaton,Insight Centre for Data Analytics (DCU) at TRECVid 2014: instance search and semantic indexing tasks,"Kevin McGuinness, Eva Mohedano, Zhenxing Zhang, Feiyan Hu, Rami Abatal, Cathal Gurrin, Noel O’Connor, Alan F. Smeaton, Amaia Salvador, Xavier Giró Nieto, Carles Ventura",The TRECVid Workshop. National Institute of Standards and Technology …,6,2014
Alan F. Smeaton,Life-long collections: Motivations and the implications for lifelogging with mobile devices,"Niamh Caprani, Paulina Piasek, Cathal Gurrin, Noel O’Connor, Kate Irving, Alan F. Smeaton",International Journal of Mobile Human Computer Interaction (IJMHCI) 6 (1) 15-36,7,2014
Alan F. Smeaton,Formulating Queries for Collecting Training Examples in Visual Concept Classification,"Rami Albatal, Kevin McGuinness, Feiyan Hu, Alan F. Smeaton",Proceedings of the 3rd Annual Meeting of the EPSRC Network On Vision and …,1,2014
Alan F. Smeaton,Detection and classification of anomalous events in water quality datasets within a smart city-smart bay project,"Dian Zhang, Timothy Sullivan, Ciprian Briciu Burghina, Kevin Murphy, Kevin McGuinness, Noel O’Connor, Alan F. Smeaton, Fiona Regan",International Journal on Advances in Intelligent Systems 7 (1&2) 167-178,9,2014
Alan F. Smeaton,Enhancing the detection of concepts for visual lifelogs using contexts instead of ontologies,"Peng Wang, Alan F. Smeaton, Yuchao Zhang, Bo Deng",International Workshop on the Visualisation of Heterogeneous Multimedia …,4,2014
Alan F. Smeaton,Does external walking environment affect gait patterns?,"Matthew R Patterson, Darragh Whelan, Brenda Reginatto, Niamh Caprani, Lorcan Walsh, Alan F. Smeaton, Akihiro Inomata, Brian Caulfield",2014 36th Annual International Conference of the IEEE Engineering in …,15,2014
Alan F. Smeaton,Development of a portable multi-parameter centrifugal microfluidic analysis system (CMAS) for water quality monitoring,"Patrick Floris, Tom Glennon, Conor O’Quigley, Eoghan Mcnamara, Yang Yang, Jens Ducree, Alan F. Smeaton, Dermot Diamond, Kevin J Fraser",In: MFHS 2014 – 2nd International Conference on MicroFluidic Handling …,0,2014
Alan F. Smeaton,Semantically Enhancing Multimedia Lifelog Events,"Peng Wang, Alan F. Smeaton, Alessandra Mileo",Advances in Multimedia Information Processing–PCM 2014. Proceedings of the …,2,2014
Alan F. Smeaton,Multimedia information retrieval and environmental monitoring: Shared perspectives on data fusion,"Alan F. Smeaton, Edel O’Connor, Fiona Regan",Ecological Informatics 23 118–125,9,2014
Alan F. Smeaton,"Information Retrieval Technology: 10th Asia Information Retrieval Societies Conference, AIRS 2014, Kuching, Malaysia, December 3-5, 2014. Proceedings","Azizah Jaafar, Nazlena Mohamad Ali, Shahrul Azman Mohd Noah, Alan F. Smeaton, Peter Bruza, Zainab Abu Bakar, Nursuriati Jamil, Tengku Mohd Sembok",Springer,6,2014
Alan F. Smeaton,Object Segmentation in Images using EEG Signals,"Eva Mohedano, Graham Healy, Kevin McGuinness, Xavier Giró Nieto, Noel O’Connor, Alan F. Smeaton",Proceedings of the 22nd ACM International Conference on Multimedia Orlando …,14,2014
Alan F. Smeaton,Periodicity detection in lifelog data with missing and irregularly sampled data,"Feiyan Hu, Alan F. Smeaton, Eamonn Newman",IEEE International Conference on Bioinformatics and Biomedicine (BIBM) 2014 …,14,2014
Alan F. Smeaton,Dementia ambient care: multi-sensor support to enable independent home-based living for people with dementia,"Louise Hopper, Eamonn Newman, Alan F. Smeaton, Kate Irving",24th Alzheimer Europe Conference 20-23 Oct 2014 Glasgow UK,2,2014
Alan F. Smeaton,Data analytics research in public universities,Alan F. Smeaton,Conference on Digital Experimentation (CODE) 10-11 Oct 2014 MIT Boston USA.,0,2014
Alan F. Smeaton,"Development of a sensitive, low-cost and user-friendly centrifugal microfluidic cartridge for multi-analyte environmental monitoring","Tom Glennon, Patrick Floris, Conor O’Quigley, Eoghan Mcnamara, Yang Yang, Kevin J Fraser, Alan F. Smeaton, Jens Ducree, Dermot Diamond",Sensors in the Environment 2014 15-16 Oct 2014 Imperial College London UK.,0,2014
Alan F. Smeaton,Special Issue Best Papers of ACM MULTIMEDIA 2013,"Ralf Steinmetz, Gheorghita Ghinea, Christian Timmerer, Weisi Lin, Stephen Gulliver, Zheng-Jun Zha, Lei Zhang, Max Mühlhäuser, Alan F. Smeaton",ACM Transactions on Multimedia Computing Communications and Applications …,0,2014
Alan F. Smeaton,Proceedings of the 8th Irish Human Computer Interaction Conference,"Rami Albatal, Julie Doyle, Yang Yang, Alan F. Smeaton, Niamh Caprani",Dublin City University,0,2014
Alan F. Smeaton,Recommendations for Incorporating Lifelogging Technologies into Therapeutic Approaches for People with Dementia,"Paulina Piasek, Alan F. Smeaton, Kate Irving",Irish Journal of Medical Science 183 S379-S379,0,2014
Alan F. Smeaton,Proceedings of the 8th Irish Human Computer Interaction Conference,"Rami Albatal, Julie Doyle, Yang Yang, Alan F. Smeaton, Niamh Caprani",Dublin City University,0,2014
Alan F. Smeaton,Using Lifelogging to Help Construct the Identity of People with Dementia,"Paulina Piasek, Kate Irving, Alan F. Smeaton",The 8th Irish Human Computer Interaction Conference Dublin City University …,10,2014
Alan F. Smeaton,TriVis: Visualising Multivariate Data from Sentiment Analysis,"Maryanne Doyle, Alan F. Smeaton, Adam Bermingham",The 8th Irish Human Computer Interaction Conference Dublin City University …,1,2014
Alan F. Smeaton,Visibility of Wearable Sensors as Measured Using Eye Tracking Glasses,"Meggan King, Feiyan Hu, Joanna Mchugh, Emma Murphy, Eamonn Newman, Kate Irving, Alan F. Smeaton",Evolving Ambient Intelligence. Communications in Computer and Information …,5,2013
Alan F. Smeaton,How interaction methods affect image segmentation: user experience in the task,"Ramya Hebbalaguppe, Kevin McGuinness, Jogile Kuklyte, Graham Healy, Noel O’Connor, Alan F. Smeaton",The 1st IEEE Workshop on User-Centred Computer Vision (UCCV) 16-18 Jan 2013 …,17,2013
Alan F. Smeaton,Symbiosis between the TRECVid benchmark and video libraries at the Netherlands Institute for Sound and Vision,"Johan Oomen, Paul Over, Wessel Kraaij, Alan F. Smeaton",International Journal on Digital Libraries 13 (2) 91-104,7,2013
Alan F. Smeaton,Using Visual Lifelogs to Automatically Characterise Everyday Activities,"Peng Wang, Alan F. Smeaton",Information Sciences 230 147-161,61,2013
Alan F. Smeaton,Integration of multimodal data sources in designing decision support tools for marine resource management.,"Timothy Sullivan, Edel O’Connor, Dian Zhang, Ciprian Briciu Burghina, Brendan Heery, Noel O’Connor, Alan F. Smeaton, Fiona Regan",,1,2013
Alan F. Smeaton,Measuring the Effectiveness of User Interventions in Improving the Seated Posture of Computer Users,"Paul Duffy, Alan F. Smeaton",Evolving Ambient Intelligence. Communications in Computer and Information …,4,2013
Alan F. Smeaton,Design and Field Evaluation of REMPAD: A Recommender System Supporting Group Reminiscence Therapy,"Yang Yang, Niamh Caprani, Adam Bermingham, Julia O’Rourke, Ronan Collins, Cathal Gurrin, Alan F. Smeaton",Evolving Ambient Intelligence: Communications in Computer and Information …,7,2013
Alan F. Smeaton,Symbiosis between the TRECVid benchmark and video libraries at the Netherlands Institute for Sound and Vision,"Johan Oomen, Paul Over, Wessel Kraaij, Alan F. Smeaton",International Journal on Digital Libraries 13 (2) 91-104,7,2013
Alan F. Smeaton,A Conversational Collaborative Filtering Approach to Recommendation,"Eoin Hurrell, Alan F. Smeaton",Advances in Visual Informatics 13-24,3,2013
Alan F. Smeaton,Cognitive linguistic outcomes from group reminiscence intervention using computerized group recommendation software in nursing homes,"J O’Rourke, Adam Bermingham, Alan F. Smeaton, Kate Irving, Dr Collins",European Geriatric Medicine S112,0,2013
Alan F. Smeaton,SAVASA -- Standards-based Approach to Video Archive Search and Analysis,"Hui Little, Suzanne And Clawson, Kathy And Direkoglu",14th International Workshop on Image and Audio Analysis for Multimedia …,0,2013
Alan F. Smeaton,Persuading Consumers to Reduce Their Consumption of Electricity in the Home,"Alan F. Smeaton, Aiden Doherty",The 8th International Conference on Persuasive Technology April 3-5 Sydney …,19,2013
Alan F. Smeaton,Context ontologies for recommending from the social web,"Eoin Hurrell, Alan F. Smeaton",3rd Workshop on Context-awareness in Retrieval and Recommendation in …,2,2013
Alan F. Smeaton,DCU at MMM 2013 Video Browser Showdown,"David Scott, Jinlin Guo, Cathal Gurrin, Frank Hopfgartner, Kevin McGuinness, Noel O’Connor, Alan F. Smeaton, Yang Yang, Zhenxing Zhang",Advances in Multimedia Modeling 19th International Conference MMM 2013 …,6,2013
Alan F. Smeaton,Wearable cameras in health: the state of the art and future possibilities,"Aiden Doherty, Steve E Hodges, Abby C King, Alan F. Smeaton, Emma Berry, Chris Moulin, Siân Lindley, Paul Kelly, Charlie Foster",American Journal of Preventive Medicine 44 (3) 320-323,175,2013
Alan F. Smeaton,The SmartPhone as a platform for wearable cameras in health research,"Cathal Gurrin, Zhengwei Qiu, Mark Hughes, Niamh Caprani, Aiden Doherty, Steve E Hodges, Alan F. Smeaton",American Journal of Preventive Medicine 44 (3) 308-313,63,2013
Alan F. Smeaton,Exploring the technical challenges of large-scale lifelogging,"Cathal Gurrin, Alan F. Smeaton, Zhengwei Qiu, Aiden Doherty",Proceedings of the 4th International SenseCam & Pervasive Imaging Conference …,10,2013
Alan F. Smeaton,Designing Interactive Applications with Multimedia Content-based Analysis Techniques.,"Hyowon Lee, Nazlena Mohamad Ali, Alan F. Smeaton",International Journal of Digital Content Technology & its Applications 7 (8),4,2013
Alan F. Smeaton,A Smart City-Smart Bay Project-Establishing an Integrated Water Monitoring System for Decision Support in Dublin Bay,"Fiona Regan, Dian Zhang, Timothy Sullivan, Ciprian Briciu Burghina, Helen Cooney, Kevin Murphy, Edel O’Connor, Noel O’Connor, Alan F. Smeaton",SENSORCOMM 2013 The Seventh International Conference on Sensor Technologies …,4,2013
Alan F. Smeaton,An information retrieval approach to identifying infrequent events in surveillance video,"Suzanne Little, Iveel Jargalsaikhan, Kathy Clawson, Marcos Nieto, Hao Li, Cem Direkoglu, Noel O’Connor, Alan F. Smeaton, Brian Scotney, Hui Wang, Jun Li",Proceedings of the 3rd ACM conference on International conference on …,23,2013
Alan F. Smeaton,TRECVid 2013 experiments at Dublin City University,"Zhenxing Zhang, Rami Albatal, Cathal Gurrin, Alan F. Smeaton",In The TRECVid Workshop. National Institute of Standards and Technology …,5,2013
Alan F. Smeaton,SAVASA project@ TRECVid 2013: semantic indexing and interactive surveillance event detection,"Suzanne Little, Iveel Jargalsaikhan, Rami Albatal, Cem Direkoglu, Noel O’Connor, Alan F. Smeaton, Kathy Clawson, Min Jing, Brian Scotney, Hui Wang, Jun Li, Marcos Nieto, Juan Diego Ortega, Aitor Rodriguez, Inigo Aramburu, Emmanouil Kafetzakis",In The TRECVid Workshop. National Institute of Standards and Technology …,0,2013
Alan F. Smeaton,Automatically recommending multimedia content for use in group reminiscence therapy,"Adam Bermingham, Julia O’Rourke, Cathal Gurrin, Ronan Collins, Kate Irving, Alan F. Smeaton",Proceedings of the 1st ACM international workshop on Multimedia indexing and …,14,2013
Alan F. Smeaton,Weighted Data Fusion for Content Based Multimedia Information Retrieval,"Peter Wilkins, Alan F. Smeaton",Internet Multimedia Search and Mining (Xian-Sheng Hua Marcel Worring and …,4,2013
Alan F. Smeaton,Case Studies of the Effects of SenseCam Therapy on Identity in People with Early Stage Dementia,"P Piasek, Kate Irving, Alan F. Smeaton",Irish Journal of Medical Science 182 S287-S287,0,2013
Alan F. Smeaton,The uncertain representation ranking framework for concept-based video retrieval,"Robin Aly, Aiden Doherty, Djoerd Hiemstra, Franciska De Jong, Alan F. Smeaton",Information retrieval 16 (5) 557-583,6,2013
Alan F. Smeaton,Challenges and Opportunities of Lifelog Technologies: A Literature Review and Critical Analysis,"Tim Jacquemard, Peter Novitzky, Fiachra O’Brolcháin, Alan F. Smeaton, Bert Gordijn",Science and Engineering Ethics 1-31,45,2013
Alan F. Smeaton,CMAS: fully integrated portable Centrifugal Microfluidic Analysis System for on-site colorimetric analysis,"Monika Czugala, Damien Maher, Fiachra Collins, Robert Burger, Frank Hopfgartner, Yang Yang, Jiang Zhaou, Jens Ducree, Alan F. Smeaton, Kevin Fraser, Fernando Benito-Lopez, Dermot Diamond",RSC Adv.,36,2013
Alan F. Smeaton,Identifying motivations for life-long collections and their implications for lifelogging,"Niamh Caprani, Paulina Piasek, Noel O’Connor, Cathal Gurrin, Kate Irving, Alan F. Smeaton",In: Irish HCI Conference 2013 12-13 June 2013 Dundalk Ireland,7,2013
Alan F. Smeaton,Improving data driven decision making through integration of environmental sensing technologies,"Timothy Sullivan, Jian Zhang, Edel O’Connor, Ciprian Briciu Burghina, Brendan Heery, Leonardo Gualano, Alan F. Smeaton, Noel O’Connor, Fiona Regan",OCEANS'13 MTS/IEEE Conference Oceans 10-13 June 2013 Bergen Norway,3,2013
Alan F. Smeaton,"Designing for and with vulnerable people: The Dem@ Care"" toolbox"" approach","Joanna Mchugh, Alan F. Smeaton, Kate Irving, Eamonn Newman",SIGCHI Workshop on Designing For-And-With Vulnerable People 27 Apr - 2 May …,1,2013
Alan F. Smeaton,Interactive surveillance event detection at TRECVid2012,"Suzanne Little, Iveel Jargalsaikhan, Kathy Clawson, Marcos Nieto, Hao Li, Cem Direkoglu, Noel O’Connor, Alan F. Smeaton, Jun Li, Brian Scotney, Hui Wang, Seán Gaines, Aitor Rodriguez, Pedro Sanchez, Ana Martınez Llorens, Karina Villarroel Peniza, Roberto Gimenez, Raúl Santos De La Cámara, Anna Mereu, Celso Prados, Emmanouil Kafetzakis",Proceedings of the 3rd ACM conference on International conference on …,1,2013
Alan F. Smeaton,"Corrigendum to Clare V. Thornley, Shane J. McLoughlin, Andrea C. Johnson and Alan F. Smeaton (2011) A bibliometric study of Video Retrieval Evaluation Benchmarking (TRECVid): A …","Clare V Thornley, Shane J Mcloughlin, Andrea C Johnson, Alan F. Smeaton",Journal of information science 38 (2),0,2012
Alan F. Smeaton,Method and system for locating data,"Alan F. Smeaton, Colum Foley, Gareth Jones",US Patent 8090680,5,2012
Alan F. Smeaton,Method and system for locating data,"Alan F. Smeaton, Colum Foley, Gareth Jones",US Patent 8090680,5,2012
Alan F. Smeaton,TRECVid 2011 experiments at Dublin city university,"David Scott, Jinlin Guo, Colum Foley, Frank Hopfgartner, Cathal Gurrin, Alan F. Smeaton",NIST,10,2012
Alan F. Smeaton,Case study in SenseCam use as an intervention technology for early-stage dementia,"Paulina Piasek, Kate Irving, Alan F. Smeaton",International Journal of Computers in Healthcare 1 1 (4) 304-319,14,2012
Alan F. Smeaton,TRECVid 2012 Experiments at Dublin City University,"Jinlin Guo, Zhenxing Zhang, David Scott, Frank Hopfgartner, Rami Albatal, Cathal Gurrin, Alan F. Smeaton",The TRECVid Workshop,1,2012
Alan F. Smeaton,SAVASA Project@ TRECVID 2012: Interactive Surveillance Event Detection,"Suzanne Little, Iveel Jargalsaikhan, Cem Direkoglu, Noel O’Connor, Alan F. Smeaton, Kathy Clawson, Hao Li, Marcos Nieto, Aitor Rodriguez, Pedro Sanchez, Karina Villarroel Peniza, Ana Martınez Llorens, Roberto Gimenez, Raúl Santos De La Cámara, Anna Mereu",The TRECVid Workshop,11,2012
Alan F. Smeaton,A Decade of Work on Semantic Concept Detection from Video: TRECVid’s Contribution,"Alan F. Smeaton, Georges Quénot, Wessel Kraaij",2nd Annual Meeting of the EPSRC Network on Vision & Language  (VL'12),0,2012
Alan F. Smeaton,RETRIEVAL & KNOWLEDGE MANAGEMENT,"Ramlan Mahmod, Rusli Abdullah, Lili Nurliyana Abdullah, Tengku Mohd Sembok, Alan F. Smeaton, Fabio Crestani, Shyamala Doraisamy, Rabiah Abdul Kadir, Mahamod Ismail",Information Retrieval & Knowledge Management (CAMP) 2012 International …,0,2012
Alan F. Smeaton,Combining wearable sensors for location-free monitoring of gait in older people,"Alan F. Smeaton, James Lanagan, Brian Caulfield",Journal of Ambient Intelligence and Smart Environments 4 (4) 335-346,10,2012
Alan F. Smeaton,Special section on object and event classification in large-scale video collections,"Changsheng Xu, Alan Hanjalic, Shuicheng Yan, Qingshan Liu, Alan F. Smeaton",IEEE Transactions on Multimedia 14 (1) 1-2,2,2012
Alan F. Smeaton,An Evaluation of the Role of Sentiment in Second Screen Microblog Search Tasks,"Adam Bermingham, Alan F. Smeaton",In: 6th International AAAI Conference on Weblogs and Social Media (ICWSM12 …,6,2012
Alan F. Smeaton,An examination of user-focused context-gathering techniques in recommendation interfaces,"Eoin Hurrell, Alan F. Smeaton",In: Irish Human Computer Interaction 2012 19-21 June 2012 Galway Ireland.,0,2012
Alan F. Smeaton,Video digital libraries: contributive and decentralised,"James Lanagan, Alan F. Smeaton",International Journal on Digital Libraries 12 (4) 159-178,12,2012
Alan F. Smeaton,Online adaptive feature weighting for spatiogram-bank tracking,"Ciarán O’Conaire, Noel O’Connor, Alan F. Smeaton",Pattern Analysis & Applications 15 (4) 367-377,1,2012
Alan F. Smeaton,Interaction design for multi-touch interactive walls,"Wang Chen, Song-Yang Lao, Hyowon Lee, Alan F. Smeaton",2012 Second International Conference on Intelligent System Design and …,4,2012
Alan F. Smeaton,A real-time life experience logging tool,"Zhengwei Qiu, Cathal Gurrin, Aiden Doherty, Alan F. Smeaton",International Conference on Multimedia Modeling 636-638,19,2012
Alan F. Smeaton,A visual sensing platform for creating a smarter multi-modal marine monitoring network,"Dian Zhang, Edel O’Connor, Kevin McGuinness, Noel O’Connor, Fiona Regan, Alan F. Smeaton",Proceedings of the 1st ACM international workshop on Multimedia analysis for …,11,2012
Alan F. Smeaton,Information Retrieval & Knowledge Management (CAMP 2012),"Ramlan Mahmod, Lili Nurliyana Abdullah, Alan F. Smeaton, Shyamala Doraisamy, Rusli Abdullah, Tengku Mohd Sembok, Fabio Crestani, Rabiah Abdul Kadir, Mahamod Ismail",,0,2012
Alan F. Smeaton,Introducing social networks and brain computer interaction,"Steven Bourke, Graham Healy, Alan F. Smeaton, Barry Smyth",iHCI 2012: Irish Human Computer Interaction Conference 2012 20-21 June 2012 …,0,2012
Alan F. Smeaton,"A bibliometric study of Video Retrieval Evaluation Benchmarking (TRECVid): A methodological analysis (vol 37, pg 577, 2011)","Clare V Thornley, Shane J Mcloughlin, Andrea C Johnson, Alan F. Smeaton",Journal of Information Science 38 (2) 201-201,0,2012
Alan F. Smeaton,Multi-modal sensor networks for more effective sensing in Irish coastal and freshwater environments,"Edel O’Connor, Alan F. Smeaton, Noel O’Connor, Fiona Regan",Proceedings of OCEANS’12 Hampton Roads Virginia USA 2012.,7,2012
Alan F. Smeaton,"Design, Deployment and Assessment of a Movie Archive System for Film Studies-A Case Study","Nazlena Mohamad Ali, Alan F. Smeaton, Hyowon Lee, Patrick Brereton, Finnian Buckley",The International Journal of Multimedia & Its Applications 4 (5) 1,1,2012
Alan F. Smeaton,Where is the user in multimedia retrieval?,"Marcel Worring, Paul Sajda, Simone Santini, David A Shamma, Alan F. Smeaton, Qiang Yang",IEEE MultiMedia 19 (4) 6-10,18,2012
Alan F. Smeaton,Dem@ Care: a proposed system for the home-based ambient monitoring and enablement of older adults with dementia.,"Joanna Mchugh, Eamonn Newman, Alan F. Smeaton, Kate Irving",In: Irish Gerontological Society Conference 14-15 Sept 2012 Cork Ireland.,2,2012
Alan F. Smeaton,Sensor data streams from smart metering,Alan F. Smeaton,In: CIICT: Symposium on Energy Efficiency and ICT 5-6 July 2012 Dublin …,1,2012
Alan F. Smeaton,Semantics-based selection of everyday concepts in visual lifelogging,"Peng Wang, Alan F. Smeaton",International Journal of Multimedia Information Retrieval 1 (2) 87-101,33,2012
Alan F. Smeaton,Investigation into the use of satellite remote sensing data products as part of a multi-modal marine environmental monitoring network,"Edel O’Connor, Alan F. Smeaton, Noel O’Connor, Fiona Regan",In: SPIE Remote Sensing 24-27 Sept Edinburgh United Kingdom.,3,2012
Alan F. Smeaton,An image retrieval system based on explicit and implicit feedback on a tablet computer,"Feiyan Hu, Alan F. Smeaton, Yan Cindy Sun",In: iHCI 2012: Irish Human Computer Interaction Conference 2012 20-21 June …,0,2012
Alan F. Smeaton,Experiences of Aiding Autobiographical Memory Using the SenseCam,"Aiden Doherty, Katalin Pauly-Takacs, Niamh Caprani, Cathal Gurrin, Chris Moulin, Noel O’Connor, Alan F. Smeaton",Human–Computer Interaction 27 (1-2) 151-174,108,2012
Alan F. Smeaton,Supporting browsing of user generated video on a tablet,"Frank Hopfgartner, David Scott, Jinlin Guo, Yang Yang, Cathal Gurrin, Alan F. Smeaton",Proceedings of the 2nd ACM International Conference on Multimedia Retrieval 64,2,2012
Alan F. Smeaton,"SenseSeer, a real‐time lifelogging tool","Zhengwei Qiu, Cathal Gurrin, Alan F. Smeaton",In: SenseCam 2012 3-4 Apr 2012 OxfordUK.,1,2012
Alan F. Smeaton,A lifelogging approach to automated market research,"Mark Hughes, Eamonn Newman, Alan F. Smeaton, Noel O’Connor",In: SenseCam 2012 3-4 Apr 2012 OxfordUK.,9,2012
Alan F. Smeaton,A Neural Network Approach to Smarter Sensor Networks for Water Quality Monitoring,"Edel O’Connor, Alan F. Smeaton, Noel O’Connor, Fiona Regan",Sensors 12 (4) 4605-4632,31,2012
Alan F. Smeaton,Interactivity and Multimedia in Case-Based Recommendation,"Eoin Hurrell, Alan F. Smeaton, Barry Smyth",Proceedings of the Twenty-Fifth International Florida Artificial …,2,2012
Alan F. Smeaton,Remote monitoring of landfill gases from solid waste landfill (including real time data integration to a web based data portal),"Dylan Orpen, Cormac Fay, Damien Maher, Thomas Phelan, Eoin Hurrell, Colum Foley, Alan F. Smeaton, Dermot Diamond",In: Conference on Analytical Sciences (CASi 2011) 21 - 22 February 2011 …,0,2011
Alan F. Smeaton,Generating power footprints without appliance interaction: An enabler for privacy intrusion,"Alex Sintoni, Anthony Schoofs, Aiden Doherty, Alan F. Smeaton, Greg Mp O’Hare, Antonio G Ruzzelli",Distributed Computing in Sensor Systems and Workshops (DCOSS) 2011 …,4,2011
